, что :  count:3180  textCnt:1255
на предстоящий :  count:4  textCnt:4
по национальный :  count:4  textCnt:3
действительно , :  count:4  textCnt:4
в 2011 :  count:4  textCnt:4
конец ноябрь :  count:4  textCnt:4
и последний :  count:4  textCnt:4
их производство :  count:4  textCnt:4
стоящий на :  count:4  textCnt:3
этот спутник :  count:4  textCnt:4
раз и :  count:4  textCnt:4
самый , :  count:4  textCnt:4
главный военный :  count:4  textCnt:4
kitty hawk :  count:4  textCnt:1
претендент на :  count:4  textCnt:4
за период :  count:4  textCnt:4
кора , :  count:4  textCnt:4
сайт журнал :  count:4  textCnt:4
в альп :  count:4  textCnt:3
очень чувствителен :  count:4  textCnt:4
даже пру :  count:4  textCnt:4
его экипаж :  count:4  textCnt:4
, произведенные :  count:4  textCnt:4
замер , :  count:4  textCnt:4
, блок :  count:4  textCnt:4
весь род :  count:4  textCnt:4
плутоний 238 :  count:4  textCnt:1
martin . :  count:4  textCnt:4
мышца , :  count:4  textCnt:3
в 04 :  count:4  textCnt:4
находящийся за :  count:4  textCnt:4
25 июль :  count:4  textCnt:4
исследовательский и :  count:4  textCnt:4
модуль заря :  count:4  textCnt:3
и изготовил :  count:4  textCnt:4
не сразу :  count:4  textCnt:4
цель этот :  count:4  textCnt:4
не испытываю :  count:4  textCnt:3
строение , :  count:4  textCnt:4
космический робот :  count:4  textCnt:1
отклонение в :  count:4  textCnt:4
новый серия :  count:4  textCnt:4
нагрузка на :  count:4  textCnt:4
не один :  count:4  textCnt:4
стекло . :  count:4  textCnt:4
местный власть :  count:4  textCnt:4
в кнр :  count:4  textCnt:4
это должно :  count:4  textCnt:4
модернизированный версия :  count:4  textCnt:4
, предусмотренный :  count:4  textCnt:4
единица , :  count:4  textCnt:4
положение станция :  count:4  textCnt:3
он сказал :  count:4  textCnt:4
стартовал к :  count:4  textCnt:4
не произойдет :  count:4  textCnt:4
договориться о :  count:4  textCnt:4
по аэрокосмический :  count:4  textCnt:3
формат , :  count:4  textCnt:4
заказ пентагон :  count:4  textCnt:4
считаю американец :  count:4  textCnt:4
миг 29м :  count:4  textCnt:2
h индекс :  count:4  textCnt:1
плесецк . :  count:4  textCnt:4
согласно законопроект :  count:4  textCnt:4
половина тонна :  count:4  textCnt:4
термоядерный синтез :  count:4  textCnt:4
, союз :  count:4  textCnt:4
времен великий :  count:4  textCnt:4
, предназначен :  count:4  textCnt:4
исследователь не :  count:4  textCnt:4
250 тысяча :  count:4  textCnt:4
3 тысяча :  count:4  textCnt:4
государство участник :  count:4  textCnt:4
гусев , :  count:4  textCnt:4
dvd плейер :  count:4  textCnt:1
высокий температура :  count:4  textCnt:4
сибирь , :  count:4  textCnt:4
, поверхность :  count:4  textCnt:4
. протон :  count:4  textCnt:2
й баз :  count:4  textCnt:4
в египетский :  count:4  textCnt:4
лероем чиао :  count:4  textCnt:4
случай если :  count:4  textCnt:4
под влияние :  count:4  textCnt:4
370 килограммовый :  count:4  textCnt:4
ас 28 :  count:4  textCnt:1
, берлин :  count:4  textCnt:3
предок , :  count:4  textCnt:4
cassini в :  count:4  textCnt:4
, майкл :  count:4  textCnt:4
февраль 2000 :  count:4  textCnt:4
число молодая :  count:4  textCnt:4
плотный , :  count:4  textCnt:4
за четыре :  count:4  textCnt:4
до четырех :  count:4  textCnt:4
, описанный :  count:4  textCnt:4
в морской :  count:4  textCnt:4
коммерческий цель :  count:4  textCnt:4
и шесть :  count:4  textCnt:4
и ведомство :  count:4  textCnt:3
200 тонна :  count:3  textCnt:3
и энергетик :  count:3  textCnt:3
это запуск :  count:3  textCnt:3
несколько иной :  count:3  textCnt:3
кто либо :  count:3  textCnt:3
помог понять :  count:3  textCnt:3
boston globe :  count:3  textCnt:3
увеличить число :  count:3  textCnt:3
. место :  count:3  textCnt:3
команда исследователь :  count:3  textCnt:3
что более :  count:3  textCnt:3
, нужно :  count:3  textCnt:3
. ключевой :  count:3  textCnt:3
заметка , :  count:3  textCnt:3
состав вошёл :  count:3  textCnt:3
весь тру :  count:3  textCnt:3
являюсь создание :  count:3  textCnt:3
, нашёл :  count:3  textCnt:3
с конец :  count:3  textCnt:3
в эксетере :  count:3  textCnt:3
комета в :  count:3  textCnt:3
к власть :  count:3  textCnt:3
россия должен :  count:3  textCnt:3
выдача тормозной :  count:3  textCnt:3
греф . :  count:3  textCnt:3
ли у :  count:3  textCnt:3
в расчетном :  count:3  textCnt:3
интегрированный видеокамера :  count:3  textCnt:3
смарт сити :  count:3  textCnt:1
брукхэвенской национальный :  count:3  textCnt:3
исследовательский агентство :  count:3  textCnt:3
полный затмение :  count:3  textCnt:2
спасти экипаж :  count:3  textCnt:3
opportunity продолжил :  count:3  textCnt:3
масса солнце :  count:3  textCnt:3
техасский университет :  count:3  textCnt:2
японский ракета :  count:3  textCnt:2
свой вариант :  count:3  textCnt:3
предоставленный американский :  count:3  textCnt:3
в исследовательский :  count:3  textCnt:3
недавно , :  count:3  textCnt:3
фаза затмение :  count:3  textCnt:3
происхожу от :  count:3  textCnt:3
нашел атлантида :  count:3  textCnt:2
настоящее момент :  count:3  textCnt:3
, считая :  count:3  textCnt:3
не нахожусь :  count:3  textCnt:3
, выполняющий :  count:3  textCnt:3
электронный письмо :  count:3  textCnt:3
россия су :  count:3  textCnt:2
должен продемонстрировать :  count:3  textCnt:3
25 январь :  count:3  textCnt:3
точный данные :  count:3  textCnt:3
рискованный . :  count:3  textCnt:3
тропический рыба :  count:3  textCnt:1
ракета delta :  count:3  textCnt:2
план сокращение :  count:3  textCnt:2
имею аналог :  count:3  textCnt:3
, занятой :  count:3  textCnt:3
тысяча военный :  count:3  textCnt:3
и масса :  count:3  textCnt:3
шаттл состоялся :  count:3  textCnt:2
каждый житель :  count:3  textCnt:3
территория южный :  count:3  textCnt:3
, хранюсь :  count:3  textCnt:3
десятка миллион :  count:3  textCnt:3
и выше :  count:3  textCnt:3
вооружение вооружённый :  count:3  textCnt:2
, выполненный :  count:3  textCnt:3
нечто , :  count:3  textCnt:3
индий манмохан :  count:3  textCnt:3
практический применение :  count:3  textCnt:3
испанец и :  count:3  textCnt:2
25 декабрь :  count:3  textCnt:3
есть развиваться :  count:3  textCnt:3
от 6 :  count:3  textCnt:3
с высший :  count:3  textCnt:3
ведет себя :  count:3  textCnt:3
практик , :  count:3  textCnt:3
молодая планет :  count:3  textCnt:2
весь морской :  count:3  textCnt:3
есть дислоцирован :  count:3  textCnt:2
s/2005 s1 :  count:3  textCnt:1
корея не :  count:3  textCnt:3
пока в :  count:3  textCnt:3
воздушный разведка :  count:3  textCnt:3
когда произошёл :  count:3  textCnt:3
орбита экипаж :  count:3  textCnt:3
условие x :  count:3  textCnt:3
власть официально :  count:3  textCnt:3
плазма , :  count:3  textCnt:3
европейский агентство :  count:3  textCnt:3
нормально , :  count:3  textCnt:3
отсутствую . :  count:3  textCnt:3
spirit в :  count:3  textCnt:3
, опираясь :  count:3  textCnt:3
ориентироваться в :  count:3  textCnt:3
подрывной команда :  count:3  textCnt:1
и охрана :  count:3  textCnt:3
до 500 :  count:3  textCnt:3
межбортовой радиолиния :  count:3  textCnt:3
, колумбия :  count:3  textCnt:3
, угроза :  count:3  textCnt:2
генератор , :  count:3  textCnt:3
винтовка и :  count:3  textCnt:2
хороший , :  count:3  textCnt:3
